source	target	relation	source_group	target_group	reason	file
ir_syracusan	ir_mariandynian	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_syracusan	ir_peloponnesian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_syracusan	ir_syriote	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_syriote	ir_catari	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_syriote	ir_lycian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_syriote	ir_moesi	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_syriote	ir_rhaetian	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_syriote	ir_syracusan	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_syriote	ir_thessalian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_taexalian	ir_bellovacian	positive	ir_britannic_g	ir_belgae_group_g	group_positive	ir_britannic_g.txt
ir_taexalian	ir_hibernian	positive	ir_britannic_g	ir_gaelic_g	group_positive	ir_britannic_g.txt
ir_taexalian	ir_noric	positive	ir_britannic_g	ir_gallic_g	group_positive	ir_britannic_g.txt
ir_taexalian	ir_parisian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_taexalian	ir_trinovantian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_taif	ir_aramaic	positive	ir_south_levantine_g	ir_east_levantine_g	group_positive	ir_south_levantine_g.txt
ir_taif	ir_hebrew	positive	ir_south_levantine_g	ir_west_levantine_g	group_positive	ir_south_levantine_g.txt
ir_taif	ir_minaean	positive	ir_south_levantine_g	ir_south_arabian_g	group_positive	ir_south_levantine_g.txt
ir_taif	ir_qedarite	kindred	ir_south_levantine_g	ir_south_levantine_g	same_group_kindred	ir_south_levantine_g.txt
ir_taif	ir_shan	positive	ir_south_levantine_g	ir_pu_g	group_positive	ir_south_levantine_g.txt
ir_taif	ir_thamudi	kindred	ir_south_levantine_g	ir_south_levantine_g	same_group_kindred	ir_south_levantine_g.txt
ir_talaiotic	ir_chernolian	positive	ir_proto_european_g	ir_baltic_g	group_positive	ir_proto_european_g.txt
ir_talaiotic	ir_cimbrian	positive	ir_proto_european_g	ir_germanic_g	group_positive	ir_proto_european_g.txt
ir_talaiotic	ir_corsian	kindred	ir_proto_european_g	ir_proto_european_g	same_group_kindred	ir_proto_european_g.txt
ir_talaiotic	ir_gelonian	positive	ir_proto_european_g	ir_scythian_east_g	group_positive	ir_proto_european_g.txt
ir_talaiotic	ir_jurcan	positive	ir_proto_european_g	ir_scythia_g	group_positive	ir_proto_european_g.txt
ir_talaiotic	ir_nuragic	kindred	ir_proto_european_g	ir_proto_european_g	same_group_kindred	ir_proto_european_g.txt
ir_tamil	ir_kannadan	positive	ir_indian_g	ir_indian_g	pair_override	ir_indian_g.txt
ir_tamil	ir_lankan	positive	ir_indian_g	ir_aryan_g	group_positive	ir_indian_g.txt
ir_tamil	ir_pandra	positive	ir_indian_g	ir_pracyan_g	group_positive	ir_indian_g.txt
ir_tamil	ir_pandyan	kindred	ir_indian_g	ir_indian_g	same_group_kindred	ir_indian_g.txt
ir_tamil	ir_telugu	positive	ir_indian_g	ir_indian_g	pair_override	ir_indian_g.txt
ir_tamil	ir_yarlung	positive	ir_indian_g	ir_tibetan_g	group_positive	ir_indian_g.txt
ir_taulantian	ir_abrian	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_taulantian	ir_cypriot	positive	ir_illyrian_group_g	ir_hellenic_g	group_positive	ir_illyrian_group_g.txt
ir_taulantian	ir_etruscan	positive	ir_illyrian_group_g	ir_latin_g	group_positive	ir_illyrian_group_g.txt
ir_taulantian	ir_galatian	positive	ir_illyrian_group_g	ir_celto_pannonian_group_g	group_positive	ir_illyrian_group_g.txt
ir_taulantian	ir_moesi	positive	ir_illyrian_group_g	ir_thrace_group_g	group_positive	ir_illyrian_group_g.txt
ir_taulantian	ir_pannonian	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_tayuan	ir_hyrcanian	positive	ir_bactrian_g	ir_persia_g	group_positive	ir_bactrian_g.txt
ir_tayuan	ir_kosala	positive	ir_bactrian_g	ir_aryan_g	group_positive	ir_bactrian_g.txt
ir_tayuan	ir_sogdian	kindred	ir_bactrian_g	ir_bactrian_g	same_group_kindred	ir_bactrian_g.txt
ir_tayuan	ir_thyssagetaen	positive	ir_bactrian_g	ir_scythian_east_g	group_positive	ir_bactrian_g.txt
ir_tayuan	ir_tocharian	kindred	ir_bactrian_g	ir_bactrian_g	same_group_kindred	ir_bactrian_g.txt
ir_telugu	ir_alupan	kindred	ir_indian_g	ir_indian_g	same_group_kindred	ir_indian_g.txt
ir_telugu	ir_maharashtran	positive	ir_indian_g	ir_aryan_g	group_positive	ir_indian_g.txt
ir_telugu	ir_savara	positive	ir_indian_g	ir_pracyan_g	group_positive	ir_indian_g.txt
ir_telugu	ir_tamil	positive	ir_indian_g	ir_indian_g	pair_override	ir_indian_g.txt
ir_telugu	ir_zhangzhung	positive	ir_indian_g	ir_tibetan_g	group_positive	ir_indian_g.txt
ir_teurian	ir_aduatacian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_teurian	ir_britannic	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_teurian	ir_caristian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_teurian	ir_manavian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_teurian	ir_sennonian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_teurian	ir_treverian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_teutonian	ir_androphagian	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_teutonian	ir_chernolian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_teutonian	ir_suiones	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_teutonian	ir_talaiotic	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_teutonian	ir_vandal	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_teutonian	ir_veliocassian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_thamudi	ir_assyrian	positive	ir_south_levantine_g	ir_east_levantine_g	group_positive	ir_south_levantine_g.txt
ir_thamudi	ir_jaintia	positive	ir_south_levantine_g	ir_pu_g	group_positive	ir_south_levantine_g.txt
ir_thamudi	ir_phoenician	positive	ir_south_levantine_g	ir_west_levantine_g	group_positive	ir_south_levantine_g.txt
ir_thamudi	ir_qatabanian	positive	ir_south_levantine_g	ir_south_arabian_g	group_positive	ir_south_levantine_g.txt
ir_thamudi	ir_taif	kindred	ir_south_levantine_g	ir_south_levantine_g	same_group_kindred	ir_south_levantine_g.txt
ir_thamudi	ir_yamama	kindred	ir_south_levantine_g	ir_south_levantine_g	same_group_kindred	ir_south_levantine_g.txt
ir_thessalian	ir_dardanian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_thessalian	ir_lydian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_thessalian	ir_odrysi	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_thessalian	ir_roman	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_thessalian	ir_syriote	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_thessalian	ir_thracian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_thracian	ir_deraemestian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_thracian	ir_macedonian	positive	ir_hellenic_g	ir_hellenic_g	pair_override	ir_hellenic_g.txt
ir_thracian	ir_milyadian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_thracian	ir_samnite	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_thracian	ir_thessalian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_thracian	ir_triballoi	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_thracian	ir_troan	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_thyssagetaen	ir_agathyrsian	kindred	ir_scythian_east_g	ir_scythian_east_g	same_group_kindred	ir_scythian_east_g.txt
ir_thyssagetaen	ir_corsian	positive	ir_scythian_east_g	ir_proto_european_g	group_positive	ir_scythian_east_g.txt
ir_thyssagetaen	ir_sakan	positive	ir_scythian_east_g	ir_scythia_g	group_positive	ir_scythian_east_g.txt
ir_thyssagetaen	ir_siraci	kindred	ir_scythian_east_g	ir_scythian_east_g	same_group_kindred	ir_scythian_east_g.txt
ir_thyssagetaen	ir_tayuan	positive	ir_scythian_east_g	ir_bactrian_g	group_positive	ir_scythian_east_g.txt
ir_tocharian	ir_agathyrsian	positive	ir_bactrian_g	ir_scythian_east_g	group_positive	ir_bactrian_g.txt
ir_tocharian	ir_kuru	positive	ir_bactrian_g	ir_aryan_g	group_positive	ir_bactrian_g.txt
ir_tocharian	ir_median	positive	ir_bactrian_g	ir_persia_g	group_positive	ir_bactrian_g.txt
ir_tocharian	ir_tayuan	kindred	ir_bactrian_g	ir_bactrian_g	same_group_kindred	ir_bactrian_g.txt
ir_tocharian	ir_wusun	kindred	ir_bactrian_g	ir_bactrian_g	same_group_kindred	ir_bactrian_g.txt
ir_treverian	ir_belgae	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_treverian	ir_caledonian	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_treverian	ir_carpetanian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_treverian	ir_hibernian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_treverian	ir_teurian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_treverian	ir_ubian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_triballoi	ir_arcadian	positive	ir_thrace_group_g	ir_hellenic_g	group_positive	ir_thrace_group_g.txt
ir_triballoi	ir_bithynian	kindred	ir_thrace_group_g	ir_thrace_group_g	same_group_kindred	ir_thrace_group_g.txt
ir_triballoi	ir_deurian	positive	ir_thrace_group_g	ir_illyrian_group_g	group_positive	ir_thrace_group_g.txt
ir_triballoi	ir_odrysi	kindred	ir_thrace_group_g	ir_thrace_group_g	same_group_kindred	ir_thrace_group_g.txt
ir_trinovantian	ir_eburonian	positive	ir_britannic_g	ir_belgae_group_g	group_positive	ir_britannic_g.txt
ir_trinovantian	ir_manavian	positive	ir_britannic_g	ir_gaelic_g	group_positive	ir_britannic_g.txt
ir_trinovantian	ir_pictonian	positive	ir_britannic_g	ir_gallic_g	group_positive	ir_britannic_g.txt
ir_trinovantian	ir_taexalian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_trinovantian	ir_voluntian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_troan	ir_achaean	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_troan	ir_bithynian	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_troan	ir_deurian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_troan	ir_morimenian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_troan	ir_siculian	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_troan	ir_thracian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_tsang	ir_assaka	positive	ir_tibetan_g	ir_indian_g	group_positive	ir_tibetan_g.txt
ir_tsang	ir_himalayan	positive	ir_tibetan_g	ir_pracyan_g	group_positive	ir_tibetan_g.txt
ir_tsang	ir_sumpa	kindred	ir_tibetan_g	ir_tibetan_g	same_group_kindred	ir_tibetan_g.txt
ir_tsang	ir_yarlung	kindred	ir_tibetan_g	ir_tibetan_g	same_group_kindred	ir_tibetan_g.txt
ir_turdetanian	ir_lobetanian	positive	ir_iberia_g	ir_celt_iberia_g	group_positive	ir_iberia_g.txt
ir_turdetanian	ir_melanogaetulian	positive	ir_iberia_g	ir_numidian_g	group_positive	ir_iberia_g.txt
ir_turdetanian	ir_oretanian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_turdetanian	ir_turdulian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_turdetanian	ir_venetic	positive	ir_iberia_g	ir_latin_g	group_positive	ir_iberia_g.txt
ir_turdulian	ir_bruttian	positive	ir_iberia_g	ir_latin_g	group_positive	ir_iberia_g.txt
ir_turdulian	ir_lusitanian	positive	ir_iberia_g	ir_celt_iberia_g	group_positive	ir_iberia_g.txt
ir_turdulian	ir_nectiberean	positive	ir_iberia_g	ir_numidian_g	group_positive	ir_iberia_g.txt
ir_turdulian	ir_turdetanian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_turdulian	ir_vasconian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_tylian	ir_autrigonian	positive	ir_celto_pannonian_group_g	ir_celt_iberia_g	group_positive	ir_celto_pannonian_group_g.txt
ir_tylian	ir_catari	positive	ir_celto_pannonian_group_g	ir_illyrian_group_g	group_positive	ir_celto_pannonian_group_g.txt
ir_tylian	ir_galatian	kindred	ir_celto_pannonian_group_g	ir_celto_pannonian_group_g	same_group_kindred	ir_celto_pannonian_group_g.txt
ir_ubian	ir_bellovacian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_ubian	ir_cantian	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_ubian	ir_celtiberian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_ubian	ir_manavian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_ubian	ir_treverian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_ubian	ir_vindelician	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_umbrian	ir_carian	positive	ir_latin_g	ir_hellenic_g	group_positive	ir_latin_g.txt
ir_umbrian	ir_elesycian	positive	ir_latin_g	ir_celt_iberia_g	group_positive	ir_latin_g.txt
ir_umbrian	ir_messapian	positive	ir_latin_g	ir_illyrian_group_g	group_positive	ir_latin_g.txt
ir_umbrian	ir_oretanian	positive	ir_latin_g	ir_iberia_g	group_positive	ir_latin_g.txt
ir_umbrian	ir_siculian	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_umbrian	ir_venetic	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_upper_egyptian	ir_capariensian	positive	ir_north_african_g	ir_numidian_g	group_positive	ir_north_african_g.txt
ir_upper_egyptian	ir_egyptian	kindred	ir_north_african_g	ir_north_african_g	same_group_kindred	ir_north_african_g.txt
ir_upper_egyptian	ir_garamantic	positive	ir_north_african_g	ir_fezzani_g	group_positive	ir_north_african_g.txt
ir_upper_egyptian	ir_oasis_egyptian	kindred	ir_north_african_g	ir_north_african_g	same_group_kindred	ir_north_african_g.txt
ir_upper_egyptian	ir_rhakine	positive	ir_north_african_g	ir_pu_g	group_positive	ir_north_african_g.txt
ir_utian	ir_derbiccan	positive	ir_persia_g	ir_scythia_g	group_positive	ir_persia_g.txt
ir_utian	ir_paphlagonian	positive	ir_persia_g	ir_anatolian_g	group_positive	ir_persia_g.txt
ir_utian	ir_sattagydian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_utian	ir_saurashtran	positive	ir_persia_g	ir_aryan_g	group_positive	ir_persia_g.txt
ir_utian	ir_sogdian	positive	ir_persia_g	ir_bactrian_g	group_positive	ir_persia_g.txt
ir_utian	ir_uxian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_uxian	ir_amardian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_uxian	ir_jurcan	positive	ir_persia_g	ir_scythia_g	group_positive	ir_persia_g.txt
ir_uxian	ir_phrygian	positive	ir_persia_g	ir_anatolian_g	group_positive	ir_persia_g.txt
ir_uxian	ir_shauraseni	positive	ir_persia_g	ir_aryan_g	group_positive	ir_persia_g.txt
ir_uxian	ir_tayuan	positive	ir_persia_g	ir_bactrian_g	group_positive	ir_persia_g.txt
ir_uxian	ir_utian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_vaccaeian	ir_ausetanian	positive	ir_celt_iberia_g	ir_iberia_g	group_positive	ir_celt_iberia_g.txt
ir_vaccaeian	ir_galatian	positive	ir_celt_iberia_g	ir_celto_pannonian_group_g	group_positive	ir_celt_iberia_g.txt
ir_vaccaeian	ir_lepontic	positive	ir_celt_iberia_g	ir_gallic_g	group_positive	ir_celt_iberia_g.txt
ir_vaccaeian	ir_ligurian	positive	ir_celt_iberia_g	ir_latin_g	group_positive	ir_celt_iberia_g.txt
ir_vaccaeian	ir_sedetanian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_vaccaeian	ir_vardulian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_vandal	ir_aduatacian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_vandal	ir_anglian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_vandal	ir_corsian	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_vandal	ir_fennic	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_vandal	ir_melanchlaenian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_vandal	ir_teutonian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_vanga	ir_alupan	positive	ir_pracyan_g	ir_indian_g	group_positive	ir_pracyan_g.txt
ir_vanga	ir_matsya	positive	ir_pracyan_g	ir_aryan_g	group_positive	ir_pracyan_g.txt
ir_vanga	ir_pyu	positive	ir_pracyan_g	ir_tibetan_g	group_positive	ir_pracyan_g.txt
ir_vanga	ir_qin	positive	ir_pracyan_g	ir_chinese_g	group_positive	ir_pracyan_g.txt
ir_vanga	ir_savara	kindred	ir_pracyan_g	ir_pracyan_g	same_group_kindred	ir_pracyan_g.txt
ir_vanga	ir_vrji	kindred	ir_pracyan_g	ir_pracyan_g	same_group_kindred	ir_pracyan_g.txt
ir_vardulian	ir_bastetanian	positive	ir_celt_iberia_g	ir_iberia_g	group_positive	ir_celt_iberia_g.txt
ir_vardulian	ir_letobician	positive	ir_celt_iberia_g	ir_gallic_g	group_positive	ir_celt_iberia_g.txt
ir_vardulian	ir_lucanian	positive	ir_celt_iberia_g	ir_latin_g	group_positive	ir_celt_iberia_g.txt
ir_vardulian	ir_tylian	positive	ir_celt_iberia_g	ir_celto_pannonian_group_g	group_positive	ir_celt_iberia_g.txt
ir_vardulian	ir_vaccaeian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_vardulian	ir_vettonian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_vasconian	ir_aquitani	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_vasconian	ir_etruscan	positive	ir_iberia_g	ir_latin_g	group_positive	ir_iberia_g.txt
ir_vasconian	ir_nigirtean	positive	ir_iberia_g	ir_numidian_g	group_positive	ir_iberia_g.txt
ir_vasconian	ir_oppidanian	positive	ir_iberia_g	ir_celt_iberia_g	group_positive	ir_iberia_g.txt
ir_vasconian	ir_turdulian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_veliocassian	ir_aduatacian	kindred	ir_belgae_group_g	ir_belgae_group_g	same_group_kindred	ir_belgae_group_g.txt
ir_veliocassian	ir_carnian	positive	ir_belgae_group_g	ir_gallic_g	group_positive	ir_belgae_group_g.txt
ir_veliocassian	ir_damnonian	positive	ir_belgae_group_g	ir_britannic_g	group_positive	ir_belgae_group_g.txt
ir_veliocassian	ir_helveconian	positive	ir_belgae_group_g	ir_germanic_g	group_positive	ir_belgae_group_g.txt
ir_veliocassian	ir_nervian	kindred	ir_belgae_group_g	ir_belgae_group_g	same_group_kindred	ir_belgae_group_g.txt
ir_venetic	ir_bruttian	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_venetic	ir_ciliciote	positive	ir_latin_g	ir_hellenic_g	group_positive	ir_latin_g.txt
ir_venetic	ir_lobetanian	positive	ir_latin_g	ir_celt_iberia_g	group_positive	ir_latin_g.txt
ir_venetic	ir_paeonian	positive	ir_latin_g	ir_illyrian_group_g	group_positive	ir_latin_g.txt
ir_venetic	ir_turdetanian	positive	ir_latin_g	ir_iberia_g	group_positive	ir_latin_g.txt
ir_venetic	ir_umbrian	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_vettonian	ir_asturian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_vettonian	ir_contestanian	positive	ir_celt_iberia_g	ir_iberia_g	group_positive	ir_celt_iberia_g.txt
ir_vettonian	ir_galatian	positive	ir_celt_iberia_g	ir_celto_pannonian_group_g	group_positive	ir_celt_iberia_g.txt
ir_vettonian	ir_noric	positive	ir_celt_iberia_g	ir_gallic_g	group_positive	ir_celt_iberia_g.txt
ir_vettonian	ir_rhaetian	positive	ir_celt_iberia_g	ir_latin_g	group_positive	ir_celt_iberia_g.txt
ir_vettonian	ir_vardulian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_vidharban	ir_avanti	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_vidharban	ir_carmanian	positive	ir_aryan_g	ir_persia_g	group_positive	ir_aryan_g.txt
ir_vidharban	ir_malla	positive	ir_aryan_g	ir_pracyan_g	group_positive	ir_aryan_g.txt
ir_vidharban	ir_sivi	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_vidharban	ir_telugu	positive	ir_aryan_g	ir_indian_g	group_positive	ir_aryan_g.txt
ir_vidharban	ir_yuezhi	positive	ir_aryan_g	ir_bactrian_g	group_positive	ir_aryan_g.txt
ir_vindelician	ir_celtician	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_vindelician	ir_coritani	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_vindelician	ir_eburonian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_vindelician	ir_hibernian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_vindelician	ir_ubian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_vindelician	ir_volcae	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_volcae	ir_allobrogian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_volcae	ir_cornovian	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_volcae	ir_couneian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_volcae	ir_manavian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_volcae	ir_morinian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_volcae	ir_vindelician	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_volgaic	ir_androphagian	kindred	ir_finnic_group_g	ir_finnic_group_g	same_group_kindred	ir_finnic_group_g.txt
